id,case_number,team_id,team_name,owner_id,first_name,last_name,owner_name,priority,status,country,subtype_name,time_created,time_first_touched (mins),time_last_closed,time_to_close (day),source,phase,result,investigation_id,total_assets,victim_count,bad_actor_count,disabled_count,monitoring_count,deleted_count
1505,2434,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Mid,Open,United States,human exploitation,3/22/2020,"1,399.00",4/21/2020,30.00,Government Partners,1,triage,C1872,9500,5428,4072,1726,2001,288
2834,1945,123,CIA,18341,Josie,Mosley,Josie Mosley,Urgent,Open,China,espionage,7/15/2019,779.00,7/23/2019,8.00,News,4,enforced,C2350,876,720,156,136,13,1
2905,2202,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Urgent,Open,China,child safety,9/29/2019,870.00,10/25/2019,26.00,Industry Partners,1,triage,C2532,1673,159,1514,199,615,371
202,1297,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Urgent,Closed,Russia,malware,5/7/2019,564.00,5/23/2019,16.00,Discovery,1,triage,C1019,1430,598,832,681,139,0
83,2087,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Low,Open,China,child safety,8/3/2019,"1,113.00",8/7/2019,4.00,Industry Partners,4,enforced,C2383,9389,8362,1027,253,286,172
328,2076,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Mid,Closed,Iraq,hackers,6/30/2019,566.00,7/12/2019,12.00,News,3,passed to another team,C2023,7510,7488,22,18,3,1
1932,3481,345,FBI,10960,Juliana,Beard,Juliana Beard,Mid,Closed,Russia,hackers,1/18/2019,569.00,2/12/2019,25.00,Industry Partners,4,enforced,C2670,5594,2919,2675,517,1959,148
1347,2459,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Urgent,Open,Iraq,hackers,8/5/2019,734.00,8/30/2019,25.00,News,3,passed to another team,C2367,1820,1765,55,14,0,20
679,2092,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Urgent,Open,United States,child safety,6/22/2019,760.00,7/16/2019,24.00,Discovery,1,triage,C1975,3232,1883,1349,1052,43,198
2183,4683,678,NAVY,22587,Athena,Clarke,Athena Clarke,Low,Open,China,hackers,2/14/2019,581.00,3/2/2019,16.00,Leads,3,passed to another team,C2510,8366,8160,206,22,84,20
642,3406,678,NAVY,22587,Athena,Clarke,Athena Clarke,Mid,Open,United States,espionage,9/16/2019,783.00,10/9/2019,23.00,Leads,2,investigating,C1435,245,123,122,115,5,2
1146,4961,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Low,Closed,Iraq,espionage,5/25/2019,586.00,6/20/2019,26.00,Leads,2,investigating,C2434,5581,2518,3063,1189,943,632
1971,2297,123,CIA,30491,Tyree,Clarke,Tyree Clarke,High,Open,Iraq,espionage,2/13/2019,"1,225.00",3/5/2019,20.00,Discovery,3,passed to another team,C2296,9643,81,9562,5323,1932,1907
2970,4484,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,High,Open,Iraq,child safety,4/24/2020,526.00,4/29/2020,5.00,News,3,passed to another team,C2103,4437,226,4211,3890,289,0
329,4998,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Mid,Open,United States,dangerous actors,4/2/2020,"1,353.00",4/9/2020,7.00,Leads,3,passed to another team,C1575,1151,745,406,206,109,16
1006,2071,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Urgent,Closed,China,malware,5/30/2019,406.00,5/31/2019,1.00,Industry Partners,3,passed to another team,C2114,3851,630,3221,557,23,2103
761,2916,678,NAVY,24458,Lamont,Shields,Lamont Shields,Urgent,Closed,United States,dangerous actors,2/3/2020,524.00,2/19/2020,16.00,Leads,1,triage,C2901,4998,4777,221,19,47,76
1246,4902,123,CIA,18341,Josie,Mosley,Josie Mosley,High,Open,United States,hackers,7/5/2019,681.00,8/3/2019,29.00,Government Partners,3,passed to another team,C2534,5652,2455,3197,3099,26,27
2563,2794,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Mid,Open,China,human exploitation,1/21/2019,567.00,1/29/2019,8.00,Government Partners,1,triage,C2497,9277,6464,2813,941,1386,113
704,2799,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,High,Open,Russia,child safety,5/24/2019,89.00,6/1/2019,8.00,Industry Partners,3,passed to another team,C1810,4839,2981,1858,1054,258,163
1940,2122,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Urgent,Open,Iraq,dangerous actors,5/5/2019,969.00,5/24/2019,19.00,News,1,triage,C2987,8575,7004,1571,146,449,93
1362,2852,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Urgent,Closed,Russia,espionage,1/30/2020,346.00,2/14/2020,15.00,News,3,passed to another team,C2928,7262,5896,1366,541,769,40
2154,4674,123,CIA,30491,Tyree,Clarke,Tyree Clarke,High,Closed,Iraq,child safety,7/18/2019,38.00,8/9/2019,22.00,Discovery,1,triage,C1264,1927,651,1276,744,0,220
2043,3305,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Low,Closed,Russia,child safety,6/12/2019,873.00,6/19/2019,7.00,Discovery,4,enforced,C2604,6316,2664,3652,466,726,1445
2445,4558,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Mid,Open,Iraq,human exploitation,5/22/2019,173.00,6/15/2019,24.00,Government Partners,3,passed to another team,C2293,5414,1796,3618,490,2642,431
272,4888,345,FBI,16484,Davon,Weber,Davon Weber,Urgent,Open,United States,human exploitation,11/12/2019,887.00,11/14/2019,2.00,News,2,investigating,C2550,529,507,22,17,5,0
1739,2213,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Closed,United States,espionage,9/2/2019,12.00,9/30/2019,28.00,Leads,1,triage,C1674,8435,861,7574,7233,7,207
2885,1829,123,CIA,30491,Tyree,Clarke,Tyree Clarke,High,Closed,China,espionage,1/5/2020,12.00,1/27/2020,22.00,Discovery,1,triage,C2225,4847,2796,2051,1050,897,37
144,2712,678,NAVY,24458,Lamont,Shields,Lamont Shields,High,Closed,Russia,dangerous actors,3/14/2019,20.00,3/31/2019,17.00,Discovery,1,triage,C2187,5301,408,4893,1741,2698,384
2066,2961,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Mid,Open,Russia,malware,4/29/2019,"1,175.00",5/22/2019,23.00,Discovery,1,triage,C2774,3749,1099,2650,1558,519,226
1064,1596,678,NAVY,24458,Lamont,Shields,Lamont Shields,Mid,Closed,United States,human exploitation,3/10/2020,287.00,3/23/2020,13.00,Leads,4,enforced,C2768,346,47,299,126,52,99
1832,4565,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Low,Open,United States,hackers,2/4/2019,762.00,2/11/2019,7.00,News,4,enforced,C1314,1026,717,309,150,81,28
1893,4689,678,NAVY,24458,Lamont,Shields,Lamont Shields,High,Closed,Iraq,espionage,2/19/2019,315.00,3/16/2019,25.00,Industry Partners,1,triage,C1647,344,274,70,50,6,2
218,3234,345,FBI,16484,Davon,Weber,Davon Weber,Low,Open,China,malware,2/1/2020,354.00,2/18/2020,17.00,Discovery,2,investigating,C1430,3827,2537,1290,165,496,31
2281,2091,345,FBI,10960,Juliana,Beard,Juliana Beard,High,Closed,Russia,hackers,11/20/2019,"1,343.00",11/26/2019,6.00,News,3,passed to another team,C2080,4000,273,3727,1114,2355,183
356,1204,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Mid,Closed,United States,espionage,9/2/2019,"1,274.00",9/12/2019,10.00,Industry Partners,2,investigating,C1713,9753,3453,6300,5551,460,24
881,1518,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Urgent,Open,Iraq,child safety,5/23/2019,"1,231.00",6/15/2019,23.00,News,1,triage,C1549,5723,4962,761,649,88,22
121,3703,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Low,Closed,China,malware,7/26/2019,300.00,8/18/2019,23.00,Government Partners,2,investigating,C1030,6069,3460,2609,2128,252,95
739,2434,678,NAVY,24458,Lamont,Shields,Lamont Shields,Urgent,Open,United States,espionage,9/19/2019,256.00,9/25/2019,6.00,Government Partners,2,investigating,C2956,6927,2920,4007,1162,1435,180
480,3233,678,NAVY,22587,Athena,Clarke,Athena Clarke,Low,Closed,Iraq,human exploitation,4/18/2019,60.00,4/30/2019,12.00,Industry Partners,1,triage,C1399,5437,892,4545,1056,3200,124
609,2982,678,NAVY,24458,Lamont,Shields,Lamont Shields,Urgent,Closed,Russia,malware,9/10/2019,"1,146.00",10/9/2019,29.00,Government Partners,1,triage,C2514,7067,5087,1980,823,554,271
170,3821,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Urgent,Closed,China,espionage,2/1/2019,414.00,2/11/2019,10.00,News,3,passed to another team,C2221,6076,3230,2846,2704,5,31
1904,2738,678,NAVY,22587,Athena,Clarke,Athena Clarke,Mid,Open,United States,hackers,9/4/2019,605.00,9/9/2019,5.00,Government Partners,4,enforced,C1328,2878,62,2816,592,592,266
1051,3560,345,FBI,10960,Juliana,Beard,Juliana Beard,Mid,Open,China,human exploitation,12/19/2019,835.00,1/9/2020,21.00,Leads,2,investigating,C2074,1369,1358,11,4,1,3
652,2787,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,High,Open,China,human exploitation,9/18/2019,671.00,10/8/2019,20.00,Government Partners,3,passed to another team,C2383,5902,4236,1666,708,283,420
2694,1904,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,High,Open,Iraq,espionage,7/17/2019,734.00,7/22/2019,5.00,News,4,enforced,C1273,5710,1316,4394,2588,436,1243
1160,3038,345,FBI,16484,Davon,Weber,Davon Weber,Mid,Open,China,dangerous actors,3/28/2019,21.00,4/14/2019,17.00,Discovery,3,passed to another team,C1516,7827,4932,2895,852,1936,48
382,4724,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Low,Closed,Russia,malware,12/10/2019,568.00,1/8/2020,29.00,Discovery,1,triage,C1386,5782,800,4982,4934,41,3
564,2005,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Urgent,Closed,United States,human exploitation,1/4/2020,579.00,1/30/2020,26.00,Industry Partners,1,triage,C1357,9027,1304,7723,1097,3209,2780
1141,1755,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Mid,Closed,United States,hackers,2/16/2019,"1,394.00",3/6/2019,18.00,Discovery,2,investigating,C1408,1002,671,331,263,42,16
1311,3199,678,NAVY,24458,Lamont,Shields,Lamont Shields,Mid,Open,Russia,dangerous actors,8/17/2019,80.00,8/27/2019,10.00,News,3,passed to another team,C2779,1498,893,605,104,326,112
2447,2623,678,NAVY,24458,Lamont,Shields,Lamont Shields,Mid,Open,Russia,hackers,1/26/2020,42.00,2/10/2020,15.00,News,4,enforced,C2307,6447,922,5525,3845,297,628
959,3833,678,NAVY,22587,Athena,Clarke,Athena Clarke,Urgent,Closed,Russia,hackers,4/6/2020,418.00,4/11/2020,5.00,Leads,2,investigating,C1795,2151,440,1711,1261,202,25
407,4798,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Low,Closed,Iraq,human exploitation,10/14/2019,"1,132.00",11/1/2019,18.00,Government Partners,4,enforced,C2331,9431,5364,4067,3672,94,227
686,2603,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Low,Closed,Russia,malware,12/9/2019,120.00,1/7/2020,29.00,Government Partners,2,investigating,C2653,8359,5572,2787,2317,201,70
950,3638,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,High,Closed,Russia,child safety,4/18/2020,"1,366.00",5/9/2020,21.00,Leads,4,enforced,C1257,7937,3851,4086,2584,1201,144
5,5000,345,FBI,10960,Juliana,Beard,Juliana Beard,Low,Closed,United States,espionage,4/14/2020,118.00,5/9/2020,25.00,Government Partners,4,enforced,C1706,6173,3628,2545,1980,84,355
1768,3914,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Low,Closed,China,malware,6/23/2019,122.00,7/14/2019,21.00,Discovery,3,passed to another team,C2459,532,457,75,69,1,1
2754,1913,345,FBI,16484,Davon,Weber,Davon Weber,High,Open,Russia,child safety,11/11/2019,"1,261.00",11/13/2019,2.00,Government Partners,1,triage,C1430,3024,669,2355,341,1114,531
458,3003,345,FBI,10960,Juliana,Beard,Juliana Beard,Low,Open,China,human exploitation,3/10/2020,938.00,3/11/2020,1.00,Discovery,2,investigating,C2278,8308,1684,6624,3206,1472,351
162,1593,678,NAVY,24458,Lamont,Shields,Lamont Shields,Mid,Open,Russia,child safety,6/14/2019,"1,222.00",7/6/2019,22.00,News,1,triage,C2132,7064,190,6874,4895,163,335
2730,4293,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Mid,Open,United States,child safety,4/15/2020,215.00,5/10/2020,25.00,Industry Partners,4,enforced,C2040,2699,568,2131,635,150,191
2142,3153,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Urgent,Closed,Iraq,dangerous actors,9/28/2019,618.00,10/25/2019,27.00,Industry Partners,1,triage,C2492,7967,806,7161,5867,44,991
2353,1399,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,High,Closed,Iraq,dangerous actors,12/7/2019,803.00,12/15/2019,8.00,Industry Partners,1,triage,C2711,3254,676,2578,1974,0,299
117,3586,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Urgent,Closed,Russia,espionage,5/1/2020,309.00,5/17/2020,16.00,Industry Partners,1,triage,C2721,2042,942,1100,165,205,53
2198,2728,345,FBI,16484,Davon,Weber,Davon Weber,Low,Open,United States,malware,1/11/2019,806.00,1/19/2019,8.00,Leads,1,triage,C2588,8384,1974,6410,2687,1656,1144
2918,4462,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,High,Open,United States,human exploitation,2/5/2020,"1,237.00",2/16/2020,11.00,Government Partners,3,passed to another team,C1727,9113,8135,978,945,10,23
662,1031,123,CIA,18341,Josie,Mosley,Josie Mosley,High,Open,United States,malware,10/16/2019,124.00,10/29/2019,13.00,News,4,enforced,C2672,8860,7711,1149,1128,3,16
439,4991,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,High,Closed,Russia,hackers,5/31/2019,"1,182.00",6/21/2019,21.00,Government Partners,2,investigating,C1088,3397,2919,478,9,305,61
2604,4185,123,CIA,30491,Tyree,Clarke,Tyree Clarke,High,Open,China,malware,2/1/2019,"1,255.00",2/25/2019,24.00,Leads,4,enforced,C2888,7929,885,7044,4708,291,1340
2945,4106,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Urgent,Closed,Russia,malware,6/24/2019,623.00,7/9/2019,15.00,News,4,enforced,C1720,3417,1,3416,2805,439,81
2847,1777,345,FBI,16484,Davon,Weber,Davon Weber,Urgent,Closed,Iraq,malware,5/28/2019,126.00,6/5/2019,8.00,Discovery,4,enforced,C1945,7362,1886,5476,3376,205,177
488,1412,345,FBI,10960,Juliana,Beard,Juliana Beard,Mid,Closed,Iraq,dangerous actors,1/29/2019,137.00,2/26/2019,28.00,Government Partners,4,enforced,C1826,105,52,53,20,32,1
173,2847,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Mid,Open,United States,malware,11/24/2019,499.00,12/21/2019,27.00,Government Partners,1,triage,C2200,1431,233,1198,901,200,35
964,4651,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,High,Closed,Iraq,child safety,9/10/2019,315.00,9/15/2019,5.00,News,4,enforced,C1028,4613,396,4217,2312,447,364
333,4559,678,NAVY,22587,Athena,Clarke,Athena Clarke,Urgent,Closed,Russia,malware,4/13/2019,"1,337.00",5/4/2019,21.00,Government Partners,4,enforced,C1803,2222,592,1630,1210,260,34
672,3608,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,High,Closed,United States,child safety,1/28/2019,256.00,2/5/2019,8.00,News,2,investigating,C2388,9077,4657,4420,3917,187,197
192,4442,678,NAVY,22587,Athena,Clarke,Athena Clarke,Low,Open,China,child safety,11/14/2019,"1,116.00",12/10/2019,26.00,News,1,triage,C1230,9328,1142,8186,288,4680,1271
989,2705,678,NAVY,22587,Athena,Clarke,Athena Clarke,High,Open,China,espionage,3/30/2020,"1,347.00",4/19/2020,20.00,News,2,investigating,C1457,9970,4869,5101,2306,2567,226
2063,2672,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Urgent,Open,Russia,child safety,3/20/2020,"1,341.00",3/29/2020,9.00,Industry Partners,3,passed to another team,C1771,4066,3255,811,85,434,60
1051,4746,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Mid,Closed,United States,malware,9/3/2019,"1,105.00",9/6/2019,3.00,Discovery,3,passed to another team,C1526,4729,3960,769,15,173,510
106,1336,678,NAVY,22587,Athena,Clarke,Athena Clarke,High,Closed,Russia,child safety,3/2/2020,336.00,3/5/2020,3.00,Government Partners,2,investigating,C2936,316,188,128,113,8,7
1383,2219,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Urgent,Open,Iraq,malware,6/20/2019,"1,032.00",6/21/2019,1.00,Discovery,4,enforced,C1005,5824,306,5518,2196,2667,612
484,2583,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Low,Closed,China,child safety,7/26/2019,"1,063.00",8/14/2019,19.00,Government Partners,2,investigating,C2356,1788,1765,23,21,0,2
807,4204,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,High,Closed,China,child safety,6/15/2019,"1,021.00",7/7/2019,22.00,Government Partners,3,passed to another team,C1396,1158,223,935,803,62,38
409,3709,678,NAVY,22587,Athena,Clarke,Athena Clarke,Urgent,Open,Iraq,espionage,10/12/2019,505.00,10/24/2019,12.00,News,2,investigating,C2292,6214,3463,2751,2098,36,298
806,4059,345,FBI,10960,Juliana,Beard,Juliana Beard,High,Closed,Russia,child safety,4/8/2019,754.00,4/12/2019,4.00,Leads,1,triage,C2864,3255,1266,1989,1376,466,80
2300,3571,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Urgent,Closed,Russia,hackers,12/22/2019,733.00,1/9/2020,18.00,News,3,passed to another team,C2370,7078,3324,3754,503,2734,371
1942,4028,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Closed,Iraq,hackers,7/18/2019,273.00,7/31/2019,13.00,Discovery,1,triage,C1043,4737,3382,1355,1245,79,11
2669,3030,123,CIA,18341,Josie,Mosley,Josie Mosley,High,Open,Russia,dangerous actors,3/28/2019,235.00,4/17/2019,20.00,News,4,enforced,C2793,4882,2567,2315,1664,637,1
1020,1413,678,NAVY,22587,Athena,Clarke,Athena Clarke,Urgent,Closed,Iraq,malware,7/22/2019,81.00,7/26/2019,4.00,Government Partners,4,enforced,C1720,6611,6340,271,53,71,61
2896,4618,345,FBI,16484,Davon,Weber,Davon Weber,Low,Closed,United States,human exploitation,7/1/2019,"1,229.00",7/7/2019,6.00,Industry Partners,3,passed to another team,C1628,6338,4539,1799,534,822,135
2002,3575,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Mid,Closed,Russia,hackers,6/9/2019,640.00,7/5/2019,26.00,Industry Partners,3,passed to another team,C2562,6326,5555,771,195,289,222
1635,2177,345,FBI,16484,Davon,Weber,Davon Weber,High,Open,United States,espionage,6/24/2019,"1,014.00",6/28/2019,4.00,Government Partners,2,investigating,C1629,1424,659,765,716,21,15
2229,1572,123,CIA,30491,Tyree,Clarke,Tyree Clarke,High,Closed,Russia,dangerous actors,12/23/2019,381.00,12/27/2019,4.00,Government Partners,2,investigating,C1504,5459,2972,2487,2453,22,12
711,1043,345,FBI,10960,Juliana,Beard,Juliana Beard,High,Open,Russia,human exploitation,3/16/2020,740.00,4/5/2020,20.00,Industry Partners,1,triage,C2536,7019,2216,4803,1944,1686,981
2451,3426,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Mid,Open,Iraq,dangerous actors,11/26/2019,264.00,12/12/2019,16.00,Government Partners,2,investigating,C1908,9551,8204,1347,424,350,5
167,1686,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,High,Closed,China,espionage,4/10/2019,969.00,4/18/2019,8.00,Discovery,3,passed to another team,C1240,279,86,193,138,8,1
1387,3710,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Mid,Closed,United States,malware,9/6/2019,216.00,10/3/2019,27.00,Industry Partners,3,passed to another team,C1645,7449,4423,3026,1350,443,1070
1838,2676,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Mid,Open,Russia,malware,8/4/2019,"1,196.00",8/23/2019,19.00,News,3,passed to another team,C1341,2255,657,1598,1345,50,127
2621,3283,123,CIA,18341,Josie,Mosley,Josie Mosley,Mid,Closed,Russia,malware,4/29/2019,124.00,5/5/2019,6.00,Discovery,2,investigating,C2072,1301,160,1141,499,610,12
2763,3944,345,FBI,10960,Juliana,Beard,Juliana Beard,High,Closed,United States,hackers,5/5/2019,"1,105.00",5/25/2019,20.00,Discovery,2,investigating,C2267,2591,1361,1230,1076,138,16
2570,1525,678,NAVY,22587,Athena,Clarke,Athena Clarke,High,Open,Russia,hackers,4/5/2020,474.00,4/17/2020,12.00,Industry Partners,2,investigating,C1965,4593,3015,1578,413,346,511
1929,1686,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Urgent,Open,United States,malware,7/9/2019,295.00,7/18/2019,9.00,Leads,1,triage,C1701,1496,751,745,188,326,150
1010,4371,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,High,Closed,Russia,child safety,1/17/2020,253.00,1/23/2020,6.00,News,3,passed to another team,C1139,1457,105,1352,1072,155,111
733,2602,123,CIA,18341,Josie,Mosley,Josie Mosley,High,Open,China,child safety,2/21/2020,2.00,2/26/2020,5.00,Discovery,4,enforced,C1791,3333,3174,159,93,61,0
1136,4946,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Urgent,Open,Russia,espionage,6/28/2019,940.00,7/18/2019,20.00,News,2,investigating,C1378,6455,4006,2449,1117,33,571
1945,1765,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Low,Open,United States,human exploitation,6/6/2019,"1,394.00",6/30/2019,24.00,News,4,enforced,C1592,1890,623,1267,1003,238,26
2877,4765,345,FBI,16484,Davon,Weber,Davon Weber,High,Closed,Iraq,human exploitation,1/18/2019,"1,352.00",2/13/2019,26.00,Discovery,4,enforced,C1589,5364,4310,1054,219,559,130
2482,3025,123,CIA,22116,Dominique,Skinner,Dominique Skinner,High,Closed,Russia,dangerous actors,3/12/2019,749.00,3/27/2019,15.00,Leads,2,investigating,C1193,7110,5749,1361,8,1213,18
2052,2568,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Mid,Open,Russia,hackers,4/14/2019,524.00,5/12/2019,28.00,Government Partners,1,triage,C2734,5099,3837,1262,298,490,383
503,2897,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,High,Closed,United States,child safety,7/2/2019,"1,045.00",7/31/2019,29.00,Leads,2,investigating,C1584,89,87,2,1,1,0
1888,2110,123,CIA,18341,Josie,Mosley,Josie Mosley,Low,Closed,China,dangerous actors,8/11/2019,822.00,9/10/2019,30.00,Government Partners,1,triage,C2147,8328,4980,3348,957,1026,734
118,3300,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Low,Open,Iraq,malware,1/25/2020,71.00,2/10/2020,16.00,Industry Partners,1,triage,C1972,1813,1200,613,422,121,4
2319,4118,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Mid,Closed,United States,espionage,4/28/2019,"1,352.00",5/4/2019,6.00,News,2,investigating,C1322,3142,1862,1280,171,113,958
1482,1791,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Low,Open,Iraq,dangerous actors,1/31/2019,935.00,2/24/2019,24.00,Discovery,2,investigating,C2022,1185,965,220,184,5,0
1695,4339,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,High,Closed,Iraq,child safety,8/17/2019,453.00,8/24/2019,7.00,Discovery,2,investigating,C1466,3388,2026,1362,1165,165,14
1452,2138,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,High,Closed,Russia,espionage,5/23/2019,935.00,6/6/2019,14.00,Industry Partners,4,enforced,C1409,3775,2883,892,509,287,64
2989,1902,678,NAVY,24458,Lamont,Shields,Lamont Shields,High,Open,China,espionage,6/21/2019,256.00,6/29/2019,8.00,News,2,investigating,C1859,3034,1880,1154,751,92,300
218,4872,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Urgent,Open,China,hackers,5/2/2019,56.00,5/26/2019,24.00,Government Partners,1,triage,C2761,8015,4793,3222,388,171,880
2041,3300,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,High,Open,United States,malware,2/28/2020,"1,395.00",3/28/2020,29.00,News,3,passed to another team,C1975,6103,1326,4777,4268,238,100
604,1948,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Open,China,child safety,1/9/2020,839.00,1/16/2020,7.00,Industry Partners,1,triage,C1128,9904,2344,7560,3865,3058,86
1804,4132,345,FBI,10960,Juliana,Beard,Juliana Beard,Low,Closed,United States,dangerous actors,9/14/2019,"1,268.00",10/13/2019,29.00,Government Partners,2,investigating,C2068,8408,1730,6678,2496,3189,337
931,2748,345,FBI,10960,Juliana,Beard,Juliana Beard,Mid,Open,Iraq,malware,4/26/2019,"1,228.00",5/9/2019,13.00,Industry Partners,1,triage,C1753,889,223,666,95,291,82
90,4621,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Low,Open,United States,dangerous actors,6/26/2019,489.00,7/8/2019,12.00,Industry Partners,2,investigating,C2321,6952,1670,5282,3816,626,513
775,2418,678,NAVY,24458,Lamont,Shields,Lamont Shields,High,Open,China,malware,1/31/2020,76.00,2/28/2020,28.00,Leads,1,triage,C2234,6689,1357,5332,4658,411,187
2962,4901,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Mid,Closed,United States,dangerous actors,5/25/2019,644.00,6/13/2019,19.00,Government Partners,2,investigating,C2383,9952,8033,1919,595,942,57
147,2217,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,High,Open,China,dangerous actors,5/3/2019,106.00,5/19/2019,16.00,Discovery,3,passed to another team,C2000,4668,2721,1947,1315,400,204
1287,1628,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Mid,Open,Iraq,dangerous actors,3/17/2019,58.00,3/29/2019,12.00,News,4,enforced,C2048,9579,2208,7371,3296,1084,1826
306,4149,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Mid,Open,China,child safety,6/18/2019,283.00,7/6/2019,18.00,Leads,2,investigating,C1025,7950,871,7079,1223,2747,1217
2966,1749,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Low,Closed,China,hackers,4/18/2019,"1,074.00",4/27/2019,9.00,Industry Partners,3,passed to another team,C2757,6986,3575,3411,103,2278,1024
1649,2096,123,CIA,18341,Josie,Mosley,Josie Mosley,Urgent,Open,Russia,human exploitation,7/21/2019,36.00,7/27/2019,6.00,News,2,investigating,C2193,9299,2741,6558,5480,508,521
2128,3873,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Low,Closed,United States,espionage,3/14/2020,958.00,3/27/2020,13.00,Leads,4,enforced,C2345,6374,5257,1117,367,350,275
2899,3184,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Low,Open,Russia,child safety,9/23/2019,839.00,10/8/2019,15.00,News,3,passed to another team,C1054,205,36,169,13,135,13
991,3952,345,FBI,16484,Davon,Weber,Davon Weber,High,Open,China,hackers,3/30/2020,702.00,4/8/2020,9.00,Government Partners,3,passed to another team,C1062,3310,141,3169,139,2455,164
1015,4566,678,NAVY,24458,Lamont,Shields,Lamont Shields,Urgent,Open,Iraq,child safety,3/30/2019,484.00,3/31/2019,1.00,Discovery,3,passed to another team,C2667,5409,431,4978,4640,81,159
