id,case_number,team_id,team_name,owner_id,first_name,last_name,owner_name,priority,status,country,subtype_name,time_created,time_first_touched (mins),time_last_closed,time_to_close (day),source,phase,result,investigation_id,total_assets,victim_count,bad_actor_count,disabled_count,monitoring_count,deleted_count
2397,2399,678,NAVY,24458,Lamont,Shields,Lamont Shields,Urgent,Closed,Iraq,child safety,4/29/2020,76.00,5/19/2020,20.00,Industry Partners,2,investigating,C1735,2518,1381,1137,1044,12,36
1116,2828,345,FBI,16484,Davon,Weber,Davon Weber,Urgent,Closed,United States,child safety,4/29/2020,78.00,5/15/2020,16.00,News,1,triage,C2661,7480,7341,139,11,1,93
1732,4769,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Mid,Closed,Iraq,malware,4/30/2020,621.00,5/27/2020,27.00,Discovery,3,passed to another team,C1802,836,823,13,5,1,489
289,2908,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Mid,Open,Iraq,human exploitation,5/2/2020,840.00,5/3/2020,1.00,Discovery,4,enforced,C1517,1873,1689,184,33,103,46
2455,2040,345,FBI,16484,Davon,Weber,Davon Weber,Urgent,Closed,Russia,malware,5/2/2020,104.00,5/14/2020,12.00,Discovery,4,enforced,C2049,6194,6061,133,36,89,1
4,4685,123,CIA,18341,Josie,Mosley,Josie Mosley,Mid,Open,China,dangerous actors,5/2/2020,844.00,5/24/2020,22.00,Government Partners,3,passed to another team,C1231,99,66,33,31,2,0
1554,3742,123,CIA,30491,Tyree,Clarke,Tyree Clarke,High,Closed,Russia,espionage,5/2/2020,331.00,5/3/2020,1.00,News,1,triage,C1102,170,53,117,34,66,22
5,5000,345,FBI,10960,Juliana,Beard,Juliana Beard,Low,Closed,United States,espionage,5/3/2020,141.00,5/18/2020,15.00,Government Partners,4,enforced,C1706,6173,3628,2545,1980,84,355
2865,1114,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Low,Open,Russia,child safety,5/3/2020,597.00,5/10/2020,7.00,News,3,passed to another team,C2422,8298,2113,6185,704,4078,974
2508,3106,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Mid,Closed,Russia,human exploitation,5/4/2020,875.00,5/27/2020,23.00,News,1,triage,C2681,191,154,37,0,2,89
329,4998,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Mid,Open,United States,dangerous actors,5/4/2020,"1,353.00",5/26/2020,22.00,Leads,3,passed to another team,C1575,1151,745,406,206,109,16
263,2628,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Low,Open,China,child safety,5/5/2020,11.00,5/26/2020,21.00,Discovery,2,investigating,C2642,6770,4588,2182,1408,172,61
181,3423,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Mid,Closed,Russia,child safety,5/5/2020,916.00,5/28/2020,23.00,News,4,enforced,C2040,8344,2581,5763,214,2913,2388
2405,3815,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Urgent,Closed,China,espionage,5/5/2020,90.00,5/10/2020,5.00,Government Partners,1,triage,C2391,7380,7098,282,123,86,27
1666,4005,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Urgent,Open,Russia,espionage,5/5/2020,58.00,5/17/2020,12.00,Discovery,2,investigating,C2448,5087,3335,1752,1432,199,105
2883,1553,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Urgent,Open,United States,hackers,5/6/2020,68.00,5/31/2020,25.00,Leads,3,passed to another team,C2132,5692,735,4957,1698,1838,403
1522,4904,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Urgent,Closed,Iraq,child safety,5/6/2020,80.00,6/4/2020,29.00,Industry Partners,2,investigating,C2481,879,23,856,435,11,332
486,4399,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Urgent,Closed,Iraq,espionage,5/7/2020,98.00,6/2/2020,26.00,News,2,investigating,C2047,6266,3580,2686,414,791,1300
1595,3638,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,High,Open,United States,espionage,5/8/2020,323.00,5/23/2020,15.00,Discovery,3,passed to another team,C2202,1923,1317,606,342,82,163
1563,3250,345,FBI,10960,Juliana,Beard,Juliana Beard,Urgent,Open,China,child safety,5/8/2020,107.00,5/24/2020,16.00,Government Partners,2,investigating,C2657,1998,518,1480,186,1136,35
1449,4624,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Open,China,dangerous actors,5/8/2020,466.00,6/4/2020,27.00,Industry Partners,3,passed to another team,C1037,4645,1255,3390,2835,498,5
1448,1597,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,High,Closed,United States,hackers,5/9/2020,446.00,5/27/2020,18.00,Leads,4,enforced,C2909,6454,6212,242,63,109,53
338,3115,123,CIA,22116,Dominique,Skinner,Dominique Skinner,High,Closed,United States,human exploitation,5/9/2020,433.00,5/27/2020,18.00,Industry Partners,1,triage,C2816,9421,9356,65,6,40,19
802,4252,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Low,Open,United States,human exploitation,5/10/2020,586.00,5/22/2020,12.00,Leads,1,triage,C1688,8750,184,8566,3169,3039,2073
929,1691,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Urgent,Closed,United States,hackers,5/10/2020,80.00,5/15/2020,5.00,Industry Partners,3,passed to another team,C1394,6530,4201,2329,1193,870,200
880,4606,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Mid,Closed,Russia,malware,5/10/2020,"1,157.00",6/5/2020,26.00,Government Partners,1,triage,C1538,2103,595,1508,123,934,402
2901,2629,345,FBI,16484,Davon,Weber,Davon Weber,High,Closed,United States,dangerous actors,5/11/2020,359.00,5/20/2020,9.00,Government Partners,2,investigating,C1749,6188,2531,3657,1136,1307,901
791,1118,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Low,Open,China,child safety,5/12/2020,105.00,6/2/2020,21.00,Government Partners,1,triage,C2885,9091,2764,6327,5744,521,41
2663,1106,345,FBI,10960,Juliana,Beard,Juliana Beard,High,Closed,Russia,child safety,5/13/2020,400.00,6/1/2020,19.00,Discovery,2,investigating,C1270,2917,2114,803,300,124,115
880,2921,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Urgent,Closed,United States,child safety,5/14/2020,68.00,5/28/2020,14.00,Leads,2,investigating,C2628,1552,481,1071,593,394,29
2830,2976,345,FBI,10960,Juliana,Beard,Juliana Beard,Low,Closed,United States,child safety,5/15/2020,348.00,5/16/2020,1.00,Industry Partners,2,investigating,C2442,2566,1659,907,825,71,5
2836,3344,345,FBI,16484,Davon,Weber,Davon Weber,Low,Closed,China,human exploitation,5/15/2020,432.00,6/1/2020,17.00,Government Partners,4,enforced,C1558,1897,154,1743,298,468,49
2595,4704,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Mid,Open,China,human exploitation,5/15/2020,750.00,5/17/2020,2.00,Government Partners,3,passed to another team,C1503,4133,1540,2593,2017,507,23
1064,1596,678,NAVY,24458,Lamont,Shields,Lamont Shields,Mid,Closed,United States,human exploitation,5/16/2020,287.00,6/8/2020,23.00,Leads,4,enforced,C2768,346,47,299,126,52,99
2917,2976,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Urgent,Open,Iraq,dangerous actors,5/17/2020,63.00,5/30/2020,13.00,Industry Partners,1,triage,C2879,6738,3207,3531,2177,473,203
118,3300,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Low,Open,Iraq,malware,5/17/2020,559.00,6/4/2020,18.00,Industry Partners,1,triage,C1972,1813,1200,613,422,121,4
1065,4906,678,NAVY,22587,Athena,Clarke,Athena Clarke,Urgent,Closed,United States,espionage,5/18/2020,80.00,5/28/2020,10.00,Leads,3,passed to another team,C1345,4651,131,4520,4180,221,35
553,4033,678,NAVY,22587,Athena,Clarke,Athena Clarke,Urgent,Closed,United States,child safety,5/18/2020,53.00,5/21/2020,3.00,News,3,passed to another team,C2057,1592,1141,451,214,108,120
2398,2913,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Closed,China,malware,5/18/2020,25.00,5/21/2020,3.00,Government Partners,3,passed to another team,C2043,592,146,446,3,231,134
2304,4445,345,FBI,16484,Davon,Weber,Davon Weber,Mid,Closed,Iraq,child safety,5/19/2020,"1,266.00",5/20/2020,1.00,Leads,3,passed to another team,C1276,5109,3493,1616,1061,432,0
287,1560,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Low,Open,United States,dangerous actors,5/20/2020,150.00,6/18/2020,29.00,Industry Partners,2,investigating,C1002,6542,5583,959,642,124,5
1863,4455,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,High,Open,China,dangerous actors,5/20/2020,359.00,6/1/2020,12.00,Leads,4,enforced,C2568,9925,9154,771,644,25,85
87,4926,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Mid,Closed,Iraq,hackers,5/21/2020,156.00,5/28/2020,7.00,Leads,2,investigating,C1979,1224,412,812,145,179,784
1211,3446,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,High,Open,United States,malware,5/21/2020,466.00,6/15/2020,25.00,News,4,enforced,C2488,1318,1195,123,38,38,38
1492,1943,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Urgent,Open,Iraq,child safety,5/21/2020,75.00,5/29/2020,8.00,Discovery,3,passed to another team,C1398,1495,600,895,888,5,2
2227,4585,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Urgent,Open,China,espionage,5/22/2020,81.00,6/18/2020,27.00,News,3,passed to another team,C1020,8843,2895,5948,3450,2411,46
173,4633,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Low,Closed,Russia,dangerous actors,5/22/2020,414.00,5/28/2020,6.00,Government Partners,2,investigating,C1432,9608,1432,8176,5674,1904,234
2317,4240,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Open,United States,human exploitation,5/22/2020,120.00,6/7/2020,16.00,Discovery,4,enforced,C1569,7836,7794,42,38,2,2
2460,4395,123,CIA,18341,Josie,Mosley,Josie Mosley,Mid,Closed,China,espionage,5/23/2020,"1,099.00",5/31/2020,8.00,Leads,2,investigating,C2538,165,105,60,26,29,0
1639,3360,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Low,Closed,China,human exploitation,5/23/2020,140.00,5/30/2020,7.00,Discovery,1,triage,C2595,9320,5270,4050,1511,328,818
2198,2728,345,FBI,16484,Davon,Weber,Davon Weber,Low,Open,United States,malware,5/24/2020,194.00,6/16/2020,23.00,Leads,1,triage,C2588,8384,1974,6410,2687,1656,1144
2074,3500,345,FBI,10960,Juliana,Beard,Juliana Beard,Urgent,Closed,Iraq,human exploitation,5/24/2020,36.00,5/30/2020,6.00,Discovery,4,enforced,C1548,5777,1070,4707,3430,1134,50
2168,2031,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Mid,Open,Iraq,dangerous actors,5/24/2020,"1,084.00",6/9/2020,16.00,Government Partners,2,investigating,C2341,3440,1202,2238,735,1053,159
2999,2601,123,CIA,18341,Josie,Mosley,Josie Mosley,Mid,Closed,United States,hackers,5/26/2020,62.00,6/6/2020,11.00,Leads,4,enforced,C2049,237,1,236,177,54,0
356,1204,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Mid,Closed,United States,espionage,5/26/2020,"1,274.00",6/15/2020,20.00,Industry Partners,2,investigating,C1713,9753,3453,6300,5551,460,24
1939,2324,345,FBI,16484,Davon,Weber,Davon Weber,High,Open,United States,child safety,5/26/2020,484.00,6/16/2020,21.00,Industry Partners,3,passed to another team,C1391,7094,6901,193,141,50,2
1720,1366,123,CIA,22116,Dominique,Skinner,Dominique Skinner,High,Open,Russia,espionage,5/27/2020,469.00,6/25/2020,29.00,Leads,2,investigating,C1028,6604,3087,3517,877,1926,248
1187,3985,678,NAVY,24458,Lamont,Shields,Lamont Shields,Mid,Open,Iraq,dangerous actors,5/27/2020,591.00,6/21/2020,25.00,Government Partners,1,triage,C1435,5509,3171,2338,19,574,165
641,1056,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Low,Open,United States,espionage,5/27/2020,507.00,6/8/2020,12.00,Leads,4,enforced,C1607,5360,1633,3727,671,179,1889
2680,3548,123,CIA,18341,Josie,Mosley,Josie Mosley,Low,Open,Iraq,hackers,5/27/2020,273.00,6/15/2020,19.00,Government Partners,4,enforced,C1481,255,69,186,30,151,0
1996,1242,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,High,Open,China,human exploitation,5/28/2020,380.00,6/25/2020,28.00,Discovery,2,investigating,C1772,4839,3006,1833,1627,127,13
1852,2861,345,FBI,10960,Juliana,Beard,Juliana Beard,Low,Open,China,dangerous actors,5/28/2020,22.00,6/26/2020,29.00,Discovery,4,enforced,C2195,505,432,73,23,31,1
2773,2743,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Low,Closed,United States,hackers,5/28/2020,336.00,6/4/2020,7.00,Industry Partners,1,triage,C1013,4020,1831,2189,41,1520,542
964,4651,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,High,Closed,Iraq,child safety,5/28/2020,355.00,6/3/2020,6.00,News,4,enforced,C1028,4613,396,4217,2312,447,364
99,2260,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,High,Closed,Russia,malware,5/28/2020,341.00,6/26/2020,29.00,News,4,enforced,C2360,4943,885,4058,1838,79,1571
138,3010,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Open,Iraq,espionage,5/28/2020,533.00,6/23/2020,26.00,Discovery,2,investigating,C1183,2431,2037,394,215,121,20
721,2759,678,NAVY,22587,Athena,Clarke,Athena Clarke,Urgent,Closed,Iraq,child safety,5/28/2020,59.00,6/15/2020,18.00,Government Partners,2,investigating,C2923,5403,3973,1430,381,962,42
2718,1574,678,NAVY,22587,Athena,Clarke,Athena Clarke,High,Open,United States,malware,5/28/2020,469.00,6/15/2020,18.00,News,3,passed to another team,C1933,3153,3109,44,8,18,2
521,2127,678,NAVY,24458,Lamont,Shields,Lamont Shields,Urgent,Closed,United States,human exploitation,5/28/2020,57.00,6/24/2020,27.00,Government Partners,4,enforced,C2871,8891,7491,1400,1288,25,75
1553,4164,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Low,Open,United States,hackers,5/29/2020,473.00,6/21/2020,23.00,Discovery,2,investigating,C1162,3501,1907,1594,1085,157,180
2456,2594,123,CIA,22116,Dominique,Skinner,Dominique Skinner,High,Closed,Iraq,malware,5/30/2020,479.00,6/16/2020,17.00,Government Partners,3,passed to another team,C1117,9526,8216,1310,551,74,59
2664,4101,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Mid,Closed,United States,dangerous actors,5/30/2020,721.00,6/16/2020,17.00,News,3,passed to another team,C1820,4456,477,3979,294,1697,570
435,1931,123,CIA,18341,Josie,Mosley,Josie Mosley,Mid,Closed,China,child safety,5/30/2020,284.00,6/5/2020,6.00,News,3,passed to another team,C1472,24,1,23,6,12,0
2257,1295,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,High,Open,United States,hackers,5/31/2020,406.00,6/5/2020,5.00,Industry Partners,4,enforced,C1625,1032,398,634,29,454,59
134,4885,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Mid,Closed,Russia,dangerous actors,5/31/2020,566.00,6/29/2020,29.00,News,3,passed to another team,C2675,257,174,83,1,12,175
696,4053,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Mid,Closed,United States,child safety,5/31/2020,"1,071.00",6/17/2020,17.00,Discovery,3,passed to another team,C1038,6379,2865,3514,1556,1058,578
2847,1777,345,FBI,16484,Davon,Weber,Davon Weber,Urgent,Closed,Iraq,malware,6/1/2020,119.00,6/9/2020,8.00,Discovery,4,enforced,C1945,7362,1886,5476,3376,205,177
2606,1458,678,NAVY,24458,Lamont,Shields,Lamont Shields,Mid,Closed,Iraq,dangerous actors,6/1/2020,577.00,6/4/2020,3.00,Government Partners,2,investigating,C1240,9225,2949,6276,5898,12,321
2716,2540,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Low,Closed,Iraq,human exploitation,6/1/2020,187.00,6/4/2020,3.00,News,4,enforced,C2769,7774,369,7405,6006,772,367
1921,2119,678,NAVY,22587,Athena,Clarke,Athena Clarke,Low,Open,Russia,hackers,6/1/2020,572.00,6/9/2020,8.00,Discovery,1,triage,C2043,1244,1225,19,14,3,1
1546,4888,345,FBI,10960,Juliana,Beard,Juliana Beard,Mid,Closed,China,espionage,6/2/2020,72.00,7/1/2020,29.00,Industry Partners,4,enforced,C2304,5168,5128,40,27,11,1
2445,4558,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Mid,Open,Iraq,human exploitation,6/2/2020,173.00,6/26/2020,24.00,Government Partners,3,passed to another team,C2293,5414,1796,3618,490,2642,431
1124,1364,123,CIA,30491,Tyree,Clarke,Tyree Clarke,High,Open,Russia,hackers,6/2/2020,358.00,6/21/2020,19.00,Industry Partners,3,passed to another team,C1795,883,535,348,217,288,284
2555,2236,678,NAVY,24458,Lamont,Shields,Lamont Shields,Urgent,Open,China,dangerous actors,6/2/2020,118.00,6/26/2020,24.00,Government Partners,1,triage,C2191,173,93,80,35,34,5
421,1115,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Mid,Open,United States,child safety,6/3/2020,"1,281.00",6/16/2020,13.00,Government Partners,1,triage,C2598,806,417,389,319,42,21
1635,2177,345,FBI,16484,Davon,Weber,Davon Weber,High,Open,United States,espionage,6/3/2020,352.00,6/28/2020,25.00,Government Partners,2,investigating,C1629,1424,659,765,716,21,15
1955,1236,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Mid,Open,China,hackers,6/3/2020,651.00,6/26/2020,23.00,Discovery,4,enforced,C1811,1005,936,69,2,43,3
877,3016,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Low,Closed,United States,human exploitation,6/4/2020,23.00,6/16/2020,12.00,News,1,triage,C2711,422,341,81,30,10,1
997,1491,123,CIA,18341,Josie,Mosley,Josie Mosley,High,Closed,United States,child safety,6/6/2020,448.00,6/15/2020,9.00,Government Partners,4,enforced,C2502,3,1,2,0,2,0
2059,4995,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,High,Open,United States,child safety,6/6/2020,342.00,6/18/2020,12.00,Government Partners,4,enforced,C1766,4119,2409,1710,1352,128,36
1138,4390,123,CIA,22116,Dominique,Skinner,Dominique Skinner,High,Open,China,child safety,6/6/2020,435.00,7/4/2020,28.00,Discovery,4,enforced,C1080,8453,4936,3517,1888,172,1357
2423,2705,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Mid,Open,Russia,child safety,6/6/2020,"1,260.00",6/8/2020,2.00,News,4,enforced,C1269,828,132,696,47,96,329
2591,2691,123,CIA,30491,Tyree,Clarke,Tyree Clarke,High,Open,United States,child safety,6/6/2020,340.00,6/30/2020,24.00,Discovery,1,triage,C2019,820,345,475,156,284,243
2122,3656,345,FBI,10960,Juliana,Beard,Juliana Beard,Urgent,Open,Russia,espionage,6/6/2020,22.00,6/7/2020,1.00,Industry Partners,2,investigating,C2858,5054,3135,1919,669,124,61
66,1813,678,NAVY,22587,Athena,Clarke,Athena Clarke,Low,Closed,China,hackers,6/7/2020,496.00,7/3/2020,26.00,News,3,passed to another team,C2396,8629,5178,3451,867,149,294
2970,4484,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,High,Open,Iraq,child safety,6/7/2020,309.00,6/28/2020,21.00,News,3,passed to another team,C2103,4437,226,4211,3890,289,0
2364,3416,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Urgent,Closed,China,malware,6/7/2020,14.00,7/4/2020,27.00,Discovery,1,triage,C2394,2077,1428,649,187,11,443
848,4315,678,NAVY,22587,Athena,Clarke,Athena Clarke,Urgent,Closed,Iraq,human exploitation,6/7/2020,120.00,6/19/2020,12.00,Leads,4,enforced,C2335,9757,4069,5688,116,691,3408
86,4896,678,NAVY,22587,Athena,Clarke,Athena Clarke,Urgent,Closed,United States,hackers,6/8/2020,72.00,6/27/2020,19.00,News,4,enforced,C2243,2642,1268,1374,1218,61,72
538,1104,123,CIA,18341,Josie,Mosley,Josie Mosley,High,Closed,United States,human exploitation,6/8/2020,458.00,6/19/2020,11.00,Discovery,3,passed to another team,C1366,275,188,87,54,28,0
808,1696,345,FBI,10960,Juliana,Beard,Juliana Beard,High,Closed,China,hackers,6/8/2020,462.00,7/2/2020,24.00,Leads,3,passed to another team,C1503,555,321,234,24,79,59
1890,1042,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Mid,Open,China,child safety,6/8/2020,786.00,6/30/2020,22.00,Discovery,4,enforced,C2108,6020,5694,326,14,205,57
1942,4727,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Mid,Closed,Russia,dangerous actors,6/9/2020,582.00,6/24/2020,15.00,Leads,2,investigating,C1680,7336,7301,35,1,23,5
864,2988,678,NAVY,22587,Athena,Clarke,Athena Clarke,Mid,Open,Russia,child safety,6/9/2020,"1,305.00",6/10/2020,1.00,Leads,3,passed to another team,C2984,2404,1239,1165,1139,25,1
1735,3644,123,CIA,18341,Josie,Mosley,Josie Mosley,Mid,Open,China,child safety,6/9/2020,473.00,7/8/2020,29.00,Discovery,3,passed to another team,C2071,40,35,5,3,2,0
420,2629,345,FBI,10960,Juliana,Beard,Juliana Beard,Urgent,Open,Iraq,child safety,6/9/2020,24.00,6/21/2020,12.00,Discovery,4,enforced,C2351,5605,1631,3974,1341,570,1248
2357,4440,678,NAVY,24458,Lamont,Shields,Lamont Shields,High,Open,Iraq,espionage,6/10/2020,422.00,6/13/2020,3.00,Leads,3,passed to another team,C2273,3539,1869,1670,783,524,215
2020,2061,345,FBI,10960,Juliana,Beard,Juliana Beard,High,Closed,Iraq,dangerous actors,6/10/2020,467.00,6/27/2020,17.00,Discovery,1,triage,C2278,7210,5916,1294,346,638,97
2779,3694,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Urgent,Closed,Russia,malware,6/11/2020,88.00,6/25/2020,14.00,Discovery,2,investigating,C2183,9636,6629,3007,16,1509,913
1132,2375,678,NAVY,22587,Athena,Clarke,Athena Clarke,Mid,Open,Iraq,human exploitation,6/12/2020,117.00,7/4/2020,22.00,News,1,triage,C2909,2459,829,1630,568,749,193
84,2693,678,NAVY,22587,Athena,Clarke,Athena Clarke,Low,Open,Russia,malware,6/12/2020,201.00,7/11/2020,29.00,Discovery,4,enforced,C2293,7081,4332,2749,187,1760,573
2306,4920,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Urgent,Open,United States,child safety,6/13/2020,27.00,6/27/2020,14.00,Discovery,2,investigating,C2311,5833,3130,2703,2591,58,19
841,2236,345,FBI,10960,Juliana,Beard,Juliana Beard,Mid,Closed,Russia,human exploitation,6/15/2020,388.00,6/27/2020,12.00,Leads,3,passed to another team,C1501,122,60,62,7,53,1
1377,2438,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Mid,Closed,China,dangerous actors,6/15/2020,418.00,6/28/2020,13.00,Government Partners,4,enforced,C1858,9136,318,8818,3240,4856,229
1896,1373,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Mid,Closed,China,espionage,6/15/2020,327.00,6/24/2020,9.00,Discovery,4,enforced,C1035,9824,4942,4882,823,3679,173
2533,4827,678,NAVY,24458,Lamont,Shields,Lamont Shields,High,Open,United States,human exploitation,6/16/2020,418.00,7/4/2020,18.00,News,2,investigating,C2924,4651,218,4433,2457,1476,211
350,3090,345,FBI,16484,Davon,Weber,Davon Weber,Mid,Closed,Iraq,malware,6/16/2020,394.00,7/4/2020,18.00,Discovery,1,triage,C1874,9225,5393,3832,3796,30,0
398,4660,678,NAVY,22587,Athena,Clarke,Athena Clarke,Low,Closed,China,human exploitation,6/16/2020,504.00,7/15/2020,29.00,Discovery,2,investigating,C2771,79,40,39,7,8,10
1645,2057,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,High,Closed,China,malware,6/16/2020,434.00,7/6/2020,20.00,Discovery,4,enforced,C2728,776,292,484,340,45,89
9,1075,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Mid,Open,Russia,espionage,6/17/2020,"1,292.00",6/18/2020,1.00,Leads,1,triage,C2015,8201,786,7415,228,3742,2309
494,2386,345,FBI,16484,Davon,Weber,Davon Weber,High,Open,China,espionage,6/17/2020,500.00,6/19/2020,2.00,Leads,3,passed to another team,C1872,7500,2562,4938,3007,744,650
1164,3145,123,CIA,22116,Dominique,Skinner,Dominique Skinner,High,Closed,United States,hackers,6/18/2020,435.00,7/4/2020,16.00,Government Partners,3,passed to another team,C1569,9603,7860,1743,920,690,55
214,2658,345,FBI,16484,Davon,Weber,Davon Weber,Mid,Closed,Russia,espionage,6/19/2020,698.00,7/8/2020,19.00,News,1,triage,C2161,5383,1452,3931,47,2195,492
2706,4694,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Low,Closed,United States,child safety,6/20/2020,196.00,7/1/2020,11.00,News,1,triage,C1421,1287,586,701,540,357,102
662,1031,123,CIA,18341,Josie,Mosley,Josie Mosley,High,Open,United States,malware,6/20/2020,394.00,7/20/2020,30.00,News,4,enforced,C2672,29,3,26,8,13,0
1173,4560,123,CIA,18341,Josie,Mosley,Josie Mosley,High,Open,United States,hackers,6/20/2020,446.00,7/11/2020,21.00,Industry Partners,1,triage,C1500,238,78,160,81,74,0
1713,2442,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Mid,Closed,Russia,hackers,6/21/2020,"1,202.00",6/23/2020,2.00,Leads,2,investigating,C1384,7974,7472,502,476,1,4
2422,2338,345,FBI,16484,Davon,Weber,Davon Weber,Urgent,Open,China,malware,6/22/2020,35.00,7/17/2020,25.00,Industry Partners,1,triage,C1507,5256,3193,2063,1906,112,20
1558,2151,678,NAVY,24458,Lamont,Shields,Lamont Shields,Urgent,Closed,Russia,hackers,6/22/2020,37.00,7/8/2020,16.00,News,2,investigating,C2955,7254,4615,2639,416,1260,534
1146,4961,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Low,Closed,Iraq,espionage,6/22/2020,552.00,7/16/2020,24.00,Leads,2,investigating,C2434,5581,2518,3063,1189,943,632
1144,2007,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,High,Closed,United States,espionage,6/22/2020,378.00,7/18/2020,26.00,Discovery,4,enforced,C1059,9921,4049,5872,2913,1953,1004
840,4361,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Mid,Closed,Russia,child safety,6/23/2020,"1,329.00",7/16/2020,23.00,Industry Partners,3,passed to another team,C1736,2352,274,2078,345,1054,10
164,2648,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Mid,Open,United States,espionage,6/24/2020,438.00,7/24/2020,30.00,Industry Partners,1,triage,C2979,1394,8,1386,584,163,267
2654,2188,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,High,Closed,Iraq,espionage,6/24/2020,348.00,6/30/2020,6.00,Leads,4,enforced,C1350,5070,1287,3783,3105,82,380
1114,2083,678,NAVY,22587,Athena,Clarke,Athena Clarke,High,Closed,Russia,child safety,6/24/2020,446.00,6/26/2020,2.00,Leads,2,investigating,C2062,8984,8246,738,698,20,20
670,3722,678,NAVY,24458,Lamont,Shields,Lamont Shields,Urgent,Closed,Russia,dangerous actors,6/24/2020,112.00,7/19/2020,25.00,Industry Partners,1,triage,C2275,2696,2485,211,23,8,90
1520,2492,678,NAVY,24458,Lamont,Shields,Lamont Shields,High,Closed,Russia,espionage,6/24/2020,497.00,7/19/2020,25.00,Industry Partners,2,investigating,C2609,4738,419,4319,4217,15,37
